url,product_name,quantity,packaging,brands,categories_en,labels_en,stores,countries_en,ingredients_text,serving_size,main_category_en,image_url,energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,fruits-vegetables-nuts_100g
http://world-en.openfoodfacts.org/product/3560070446384/concombres-fromage-blanc-et-ciboulette-carrefour,"Concombres, Fromage Blanc et ciboulette",300 g ,"Frais,Barquette,Plastique 05,Opercule,Couvercle,Plastique,Sous atmosphère protectrice","Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour","Fresh foods,Meals,Prepared vegetables,Fresh meals,Starters,fr:Salades composées,Cold starters,Cucumber salads,fr:Crudites,fr:Salades-preparees","Labels of distributors,Carrefour Quality,Green Dot,fr:Testé par le panel test Carrefour,fr:Eco-emballages",Banque alimentaire,France,"Concombres 80 %, huile de colza, _fromage blanc_ 6.5%, eau, vinaigre d'alcool, ciboulette 0.8%, jaune d'_oeuf_, _moutarde_ de Dijon (Eau, graines de _moutarde_, vinaigre d'alcool, sel), ail, sel, poivre blanc, Epaississant : Gomme xanthane, amidon modifié de pomme de terre, jus de citron concentré.",100 g (Ce produit contient 3 portions de 100 g),Fresh foods,http://en.openfoodfacts.org/images/products/356/007/044/6384/front.22.400.jpg,312.0,6.7,0.6,2.2,1.7,0.8,1.2,0.87,0.342519685,
http://world-en.openfoodfacts.org/product/3560070487516/cordons-bleus-de-dinde-x-4-carrefour,Cordons Bleus de dinde (x 4) ,400 g,"Boîte,Carton,Sachet plastique,4 Sachets individuels","Carrefour,Groupe Carrefour","Meals,Breaded products,fr:Cordons bleus,fr:Cordons bleus de dinde",,Carrefour,France,"Préparation de viande de dinde traitée en salaison 62 % (préparation de viande de dinde 46 %, eau, chapelure de blé, fibres de blé, sel, arômes naturels), panure 18 % (farine de blé, eau, sel, levure, curcuma, paprika), jambon de dinde standard 10 % (viande de dinde 7 %, eau, dextrose de blé, protéines de blé, sel, fibre de carotte, arôme, conservateur : nitrite de sodium, antioxydant : ascorbate de sodium, gélifiant : carraghénanes), fromage fondu 10 % (fromages 6,5 %, eau, amidon modifié de pomme de terre, poudre de lactosérum, beurre, sel de fonte : citrate de sodium, protéines de lait, épaississant : carraghénanes, sel). Huile de tournesol.  ",,Meals,http://en.openfoodfacts.org/images/products/356/007/048/7516/front.7.400.jpg,970.0,12.6,3.3,14.9,2.6,2.4,13.6,1.57,0.618110236,
http://world-en.openfoodfacts.org/product/3560070510108/biscuits-petit-dejeuner-cereales-et-pepites-de-chocolat-carrefour,Biscuits Petit déjeuner Céréales et pépites de chocolat,205 g,"Boîte,Carton,Sachet plastique,4 Sachets de 4 biscuits",Carrefour,"Breakfasts,Sugary snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,fr:Biscuits-aux-cereales,fr:Biscuits-petits-dejeuners","Organic,EU Organic,EU/non-EU Agriculture,FR-BIO-01,Made in France,fr:AB Agriculture Biologique,fr:Riches-en-cereales,fr:Source-de-fibres",Carrefour,France,"Céréales* 50,5 % (céréales complètes* 29 % (farine complète de blé*, flocons d'avoine*, farine complète de seigle*, farine complète d'orge*), farine de blé*), sucre*, pépites de chocolat noir* 14 % (pâte de cacao*, sucre*, beurre de cacao*, émulsifiant : lécithine de tournesol, extrait de vanille*), graisse de palme*, cacao maigre en poudre*, poudre de lait écrémé*, amidon de blé*, poudre à lever : carbonate dammonium, carbonate acide de sodium, sel marin, arôme naturel de vanille, ufs en poudre*. *bio.","1 sachet (4 biscuits) 51,3 g",Breakfasts,http://en.openfoodfacts.org/images/products/356/007/051/0108/front.5.400.jpg,1976.0,19.0,10.0,65.0,26.0,5.0,7.5,0.38,0.149606299,
http://world-en.openfoodfacts.org/product/3560070572922/creme-fluide-fleurette-30-mg-carrefour,Crème fluide Fleurette (30 % MG),40 cl,"Frais,Bouteille,Bouchon,Plastique 02 (PEHD)","Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour","Fresh foods,Dairies,Creams,Sour creams,fr:Crèmes fraîches liquides","Labels of distributors,Carrefour Quality,Green Dot,fr:30-mg,fr:Eco-emballages",Carrefour market,France,"_Crème_ pasteurisée 99,8 %, émulsifiant : mono et diglycérides d'acides gras, stabilisant : carraghénanes.",15 ml (Ce produit contient environ 26 portions de 15 ml),Fresh foods,http://en.openfoodfacts.org/images/products/356/007/057/2922/front.25.400.jpg,1202.0,30.0,20.0,3.2,3.2,,2.2,0.1016,0.04,
http://world-en.openfoodfacts.org/product/3560070649266/biscuits-petit-dejeuner-fruits-rouges-carrefour,Biscuits petit déjeuner Fruits Rouges,300 g,"Boîte,Carton,Sachet plastique,6 Sachets de 4 biscuits",Carrefour,"Breakfasts,Sugary snacks,Biscuits and cakes,Biscuits,fr:Biscuits-aux-cereales,fr:Biscuits-petits-dejeuners","Labels of distributors,Carrefour Quality,Green Dot,Made in France,fr:Eco-emballages,fr:Riche-en-cereales,fr:Triman",Dia,France,"Céréales 60 % (farine de _blé_ 37,5 %, flocons d'_avoine_ 20,6 %, son de _blé_), sucre, graisse et huile végétale (palme et tournesol), fruits rouges 7,3 % [cranberries séchées 7,1 % (cranberries 31 %*, sucre, huile de tournesol), framboises lyophilisées 0,2 %*], amidon de _blé_, poudre à lever : carbonate de sodium, carbonate d'ammonium, diphosphates, arômes, émulsifiants : esters monoacétyltartrique et diacétyltartriques des mono- et diglycérides d'acide gras, lécithines (colza), sel, poudre de _lait_ écrémé, _lactosérum_ en poudre. (*soit respectivement 4,2 % et 1,2 % équivalent fruits en l'état).",4 biscuits ( 50 g) Ce produit contient 6 portions de  50 g.,Breakfasts,http://en.openfoodfacts.org/images/products/356/007/064/9266/front.10.400.jpg,1904.0,17.0,7.0,66.0,22.0,5.0,7.0,0.52,0.204724409,
http://world-en.openfoodfacts.org/product/3560070669349/palmiers-feuilletes-et-dores-bio-carrefour,Palmiers feuilletés et dorés Bio Carrefour,100 g,"carton,2 sachets individuels de 6 biscuits",Carrefour,"Sugary snacks,Biscuits and cakes,Desserts,Biscuits,Flaky biscuits,fr:Palmiers","Organic,EU Organic,fr:AB Agriculture Biologique",Carrefour,France,"Farine de blé 58,8%*, margarine* (huile de tournesol* et graisse de palme*, eau, sel, émulsifiant : lécithine de tournesol, jus de carotte*, jus de citron concentré*), sucre de canne roux*, sel, poudre à lever : carbonate acide de sodium, levure désactivée, extrait de vanille*. *bio.      ","16,7 g (2 biscuits)",Sugary snacks,http://en.openfoodfacts.org/images/products/356/007/066/9349/front.5.400.jpg,2259.0,29.0,14.0,62.0,21.0,2.1,6.8,1.1176,0.44,
http://world-en.openfoodfacts.org/product/3560070678051/biscuits-petit-dejeuner-pepites-de-chocolat-carrefour,Biscuits petit déjeuner Pépites de Chocolat,600 g (12 x 50 g),"Boîte,Carton,Sachet plastique,12 Sachets de 4 biscuits",Carrefour,"Breakfasts,Sugary snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,fr:Biscuits-aux-cereales,fr:Biscuits-petits-dejeuners","Green Dot,fr:Eco-emballages,fr:Riche-en-cereales",,"Belgium,France","Céréales 53,8 % (farine de _blé_ 35 %, flocons d'_avoine_ 10 %, son de _blé_ 3,9 %, farine de _seigle_ 3,9 %, farine d'_orge_), sucre, pépites de chocolat 13 % (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithines (_soja_), arôme), graisse et huile végétale (palme, tournesol), cacao en poudre 3 %, poudre de _lait_ écrémé, poudre à lever : carbonate de sodium - diphosphates - carbonates d'ammonium, émulsifiants : lécithines (colza) - esters monoacétyltartrique et diacétyltartrique des mono- et diglycérides d'acides gras, sel, arôme.",4 biscuits (50 g),Breakfasts,http://en.openfoodfacts.org/images/products/356/007/067/8051/front.8.400.jpg,1955.0,18.0,8.5,65.0,28.0,6.0,8.0,0.73,0.287401575,
http://world-en.openfoodfacts.org/product/3560070702442/bouillon-gout-boeuf-carrefour,Bouillon goût Boeuf,150 g,emballage carton contenant 15pièces de 10gr,Carrefour,"Groceries,Broths,fr:Bouillons de buf",,Carrefour Market,France,"sel, exhausteurs de goût: glutamate monosodique et 5'-ribonucléotide disodique, graisse végétale de palme 9%, lactose, amidon de maïs, arôme (contient du soja), maltodextrine, farine de soja dégraissée, sucre, oignons 1.52, eau, arôme naturel oignon, carotte épices (poivre noir, poivre blanc, céleri curcuma, noix de muscade), colorant: caramel au sulfite d'ammonium (contient du blé), arôme naturel carotte, persil 0.1% ",,Groceries,http://en.openfoodfacts.org/images/products/356/007/070/2442/front.6.400.jpg,961.0,9.1,6.1,25.0,9.2,0.6,9.6,48.8,19.21259843,
http://world-en.openfoodfacts.org/product/3560070726653/yogolo-drink-x-4-fraise-banane-x-4-peche-abricot-carrefour-kids,Yogolo Drink (x 4 Fraise-Banane) - (x 4 Pêche-Abricot) ,800 g (8 x 100 g),"Frais,Bouteille,Plastique 02 (HDPE),Film plastique,Opercule,Etui,Carton","Carrefour Kids,CMI (Carrefour Marchandises Internationales),Groupe Carrefour","Fresh foods,Dairies,Yogurts,Drinkable yogurts,fr:Yaourts-a-boire-aux-fruits","Green Dot,High in calcium,New,fr:Eco-emballages,fr:Facile-a-emporter","Carrefour market,Banque alimentaire",France,"PÊCHE-ABRICOT : Lait partiellement écrémé à 1,5 % de mat.gr 86 %, sucre 9,9 %, purées d'abricot et de pêche à base de purée concentrée 6 %, sirop de glucose-fructose, concentré des minéraux de lait, citrate de calcium, lait écrémé en poudre ou lactose et protéines de lait, arômes, amidon transformé de maïs, ferment lactiques, correcteur d'acidité : citrate de sodium, stabilisant : farine de graine de caroube, vitamines B2, B12 et D. FRAISE-BANANE : Lait partiellement écrémé à 1,5 % de mat.gr 86 %, sucre 9,9 %, purées de fraise et de banane à base de purée concentrée 6,1 %, concentré de minéraux du lait, citrate de calcium, lait écrémé en poudre ou lactose et protéines de lait, fermants lactiques, arômes, correcteur d'acidité : acide citrique, amidon transformé de maïs, stabilisant : farine de graine de caroube, colorant : carmin, vitamines B2, B12 et D.",100 g,Fresh foods,http://en.openfoodfacts.org/images/products/356/007/072/6653/front.9.400.jpg,307.0,1.3,0.8,12.5,12.0,0.0,2.7,0.13,0.051181102,
http://world-en.openfoodfacts.org/product/3560070740529/cacahuetes-grillees-salees-lot-de-3-carrefour,Cacahuètes Grillées Salées (Lot de 3),375 g (3 x 125 g),"Sachet plastique,Chapelet de 3 sachets","Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Salty snacks,Nuts and their products,Nuts,Peanuts,Roasted nuts,Roasted peanuts,fr:Fruits à coque salés,fr:Cacahuètes salées","Green Dot,With Sunflower oil,fr:Eco-emballages,fr:Fabrique-en-belgique",Carrefour market,France,"Cacahuètes (_arachides_) 94,2 %, huile de tournesol 4,5 %, sel 1,3 %.",25 g (Ce lot contient 15 portions de 25 g),Plant-based foods and beverages,http://en.openfoodfacts.org/images/products/356/007/074/0529/front.20.400.jpg,2564.0,50.0,7.1,11.0,5.1,7.9,27.0,1.0,0.393700787,
http://world-en.openfoodfacts.org/product/3560070744831/biscuits-ble-epeautre-sesame-carrefour,"Biscuits Blé, épeautre, sésame",170 g ,"Boîte,Carton,Sachet plastique,3 Sachets de 5 biscuits",Carrefour,"Sugary snacks,Biscuits and cakes,Biscuits","Organic,EU Organic,EU/non-EU Agriculture,FR-BIO-01,Made in France,Sustainable Palm Oil,fr:AB Agriculture Biologique,fr:Rspo-1106065",Carrefour,France,"Farine de blé* 35 %, sucre de canne*, graisse de palme* 17 %, farine d'épeautre* 17 %, graines de sésame* 11 %, amidon de blé*, poudre de lait écrémé*, poudre à lever (carbonate acide de sodium,  carbonate d'ammonium), sel marin, arôme naturel de vanille. *bio.",3 biscuits (± 34 g),Sugary snacks,http://en.openfoodfacts.org/images/products/356/007/074/4831/front.8.400.jpg,2093.0,24.0,9.0,60.0,22.0,4.0,9.0,0.58,0.228346457,
http://world-en.openfoodfacts.org/product/3560070805259/pancakes-aux-oeufs-frais-x-6-132-g-carrefour,Pancakes aux oeufs frais (x 6) 132 g,132 g (6 mini-crêpes),"Frais,Barquette,Plastique 01",Carrefour,"Fresh foods,Breakfasts,Crêpes and galettes,Crêpes,fr:Pancakes,fr:Pancakes-aux-oeufs-frais","Green Dot,fr:Eco-emballages","Carrefour Market,Banque alimentaire",France,"Lait frais entier Breton 35%, farine de blé, sucre roux de canne, oeufs entiers frais 12%, huile e colza, poudre à lever : diphosphate disodique et carbonate de sodium, conservateur : propionate de calcium, sel, huile de tournesol.",,Fresh foods,http://en.openfoodfacts.org/images/products/356/007/080/5259/front.7.400.jpg,1340.0,11.0,2.0,47.0,21.0,1.0,7.4,1.19888,0.472,
http://world-en.openfoodfacts.org/product/3560070814916/taboule-au-tartare-de-tomate-carrefour,Taboulé au tartare de tomate ,300 g,"Frais,Barquette,Plastique 05 (PP),Opercule,Couvercle,Plastique,Sous atmosphère protectrice","Carrefour,CMI (Carrefour Marchandises Internationales),Groupe Carrefour","Fresh foods,Meals,Fresh meals,Starters,Tabbouleh,Cold starters,Eastern tabbouleh,Tabbouleh with fresh vegetables,Tabbouleh with Olive oil,Tabbouleh with tomatoes,fr:Taboulés frais","Labels of distributors,Carrefour Quality,Green Dot,fr:Eco-emballages","Banque alimentaire,Carrefour market",France,"Tomates 41 %, semoule de _blé_ dur 18 %, eau, poivrons rouges et verts 6,1 %, oignon 2,9 %, huile de colza, huile d'olive vierge extra, raisin sec, jus de citron à base de concentré, vinaigre d'alcool, sel, basilic 0,64 %, oignon déshydraté, sucre, conservateur : sorbate de potassium, ciboulette, persil, ail, menthe, herbes de Provence, poivre blanc, poivre noir, épaississant : gomme xanthane.",100 g (Ce produit contient 3 portions de 100 g),Fresh foods,http://en.openfoodfacts.org/images/products/356/007/081/4916/front.9.400.jpg,569.0,6.2,0.7,16.0,3.9,2.1,3.3,0.65,0.255905512,74.0
http://world-en.openfoodfacts.org/product/3560070815883/boisson-aux-fruits-saveur-tropical-grand-jury,Boisson aux fruits Saveur Tropical,2 L,"Bouteille,Plastique 1 (PET),Bouchon,Plastique","Grand Jury,CMI (Carrefour Marchandises Internationales),Groupe Carrefour","Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Non-Alcoholic beverages,Sugared beverages","No preservatives,Green Dot,fr:A-l-eau-de-source,fr:Eco-emballages,fr:Fabriquee-en-france",Banque alimentaire,France,"Eau de source 81 %, jus de fruits à base de concentré 12 % (orange 5,5 %, pomme 5.3 %, ananas 1 %, mangue 0,1 %, fruit de la passion 0,1 %), sucre, arôme, acidifiant : acide citrique, colorant : caroténoïdes, antioxydant : acide ascorbique.    ",1 verre 200 ml (Cette bouteille contient 10 verres de 200 ml),Beverages,http://en.openfoodfacts.org/images/products/356/007/081/5883/front.7.400.jpg,157.0,0.0,0.0,9.0,9.0,,0.0,0.0,0.0,
http://world-en.openfoodfacts.org/product/3560070824441/limonade-a-l-arome-naturel-de-citron-produits-blancs,Limonade à l'Arôme Naturel de Citron,"1,5 L e","Bouteille,Plastique 1 (PETE),Bouchon,plastique",Produits blancs,"Beverages,Carbonated drinks,Sodas,Lemonades,Sugared beverages","Green Dot,fr:Eco-emballages,fr:Qualite-controlee,fr:Triman","Carrefour market,carrefour",France,"Eau gazéifiée, sucre, acidifiant : acide citrique, arôme naturel de citron-citron vert, arôme naturel de citron, édulcorants : acésulfame K et sucralose.",200ml (1 verre),Beverages,http://en.openfoodfacts.org/images/products/356/007/082/4441/front.13.400.jpg,34.0,,0.001,2.0,2.0,0.0,0.001,0.01,0.003937008,
http://world-en.openfoodfacts.org/product/3560070891917/saint-marcellin-igp-20-mg-lait-cru-carrefour,Saint-Marcellin IGP (20% MG) Lait cru,160 g (2 x 80 g),"Frais,Boîte,Plastique 05 (PP),Plastique 05,Etui,Carton",Carrefour,"Fresh foods,Dairies,Labeled products,Cheeses,Cow Cheeses,French cheeses,Soft cheeses with bloomy rind,Unpasteurised cheeses,fr:Fromages labéllisés,fr:Saint-Marcellin","Labels of distributors,PGI,Carrefour Quality,Green Dot,fr:Eco-emballages,fr:Fabrique-en-dauphine","Carrefour Market,Banque alimentaire",France,"Lait cru de vache, sel, ferments lactiques, présure animale.",30 g environ (1/3 fromage) Ce produit contient environ 6 portions de 30 g,Fresh foods,http://en.openfoodfacts.org/images/products/356/007/089/1917/front.8.400.jpg,1026.0,20.0,16.0,1.0,0.5,,16.0,1.49987,0.5905,
http://world-en.openfoodfacts.org/product/3564700000175/colin-d-alaska-a-la-bordelaise-surgele-2-personnes-cote-table,"Colin d'Alaska à la Bordelaise, Surgelé (2 personnes)",400 g ,"Surgelé,Opercule plastique à jeter : Erroné,Film plastique 05 (PP),Barquette carton vidée et étui carton à recycler,Ouverture facile","Côté Table,Marque Repère,Scamark (Filiale E. Leclerc)","Frozen foods,Meals,Microwave meals,Frozen ready-made meals,fr:Colins-d-alaska-a-la-bordelaise,fr:Colins-prepares,fr:Plats-prepares-a-rechauffer-au-four-traditionnel,fr:Poissons-prepares","Sustainable fishery,Sustainable Seafood MSC,fr:100-filet,fr:Info-tri-point-vert,fr:Msc-c-50141,fr:Qualite-sans-arete",Leclerc,France,"_Colin d'Alaska_ 55 %, oignons 12 %, _crème_ fraîche 8,5 %, eau, farine de _blé_, huile de colza, vin blanc 3,1 %, persil, amidon de pomme de terre, sirop de glucose, sucre, sel, jus de citron, levure, acidifiant (acide citrique), épices (paprika, curcuma), arôme naturel de limette.",200 g (Cet emballage contient 2 portions),Frozen foods,http://en.openfoodfacts.org/images/products/356/470/000/0175/front.20.400.jpg,523.0,6.5,2.3,6.2,0.5,0.9,10.0,0.625,0.246062992,12.0
http://world-en.openfoodfacts.org/product/3564700000434/4-portions-de-filet-de-colin-d-alaska-surgele-peche-ocean,"4 Portions de Filet de Colin d'Alaska, Surgelé",400 g,"Surgelé,Boîte,Carton,Film plastique,2 sachets fraîcheur,surgelé","Pêche Océan,Marque Repère,Scamark (Filiale E. Leclerc)","Seafood,Fishes,Frozen foods,Frozen fishes,Pollocks,fr:Filets-de-colin-d-alaska,fr:Poissons-sauvages","Green Dot,fr:100-filet,fr:Eco-emballages,fr:Qualite-sans-arete",Leclerc,France,Filet de colin d'Alaska (Theragra chalcogramma) pêché au chalut en Océan Pacifique.,100 g (Cet emballage contient 4 portions),Seafood,http://en.openfoodfacts.org/images/products/356/470/000/0434/front.4.400.jpg,320.0,0.6,0.1,0.3,0.0,0.0,17.2,0.3,0.118110236,
http://world-en.openfoodfacts.org/product/3564700000762/batonnets-chocolat-au-lait-p-tit-deli,Bâtonnets - Chocolat au lait,150 g,"Carton,plastique,PP,05,?","P'tit Déli,Marque Repère,Leclerc","Sugary snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,Milk chocolate biscuits",Green Dot,Leclerc,France,"Chocolat au _lait_ 48% (sucre, beurre de cacao, pâte de cacao, _lait_ en poudre écrémé, _beurre_ concentré, émulsifiant : lécithine de _soja_, arôme naturel de vanille) ; farine de _blé_, graisses végétales (palme et tournesol, en proportion variable), sucre, sirop de glucose, sel, poudres à lever : E500, E503",25 g (5 bâtonnets),Sugary snacks,http://en.openfoodfacts.org/images/products/356/470/000/0762/front.17.400.jpg,2150.0,25.2,12.7,64.0,35.2,2.0,6.7,0.288,0.113385827,
